Customer_ID,Age,Gender,Marital_Status,Education_Level,Region,District/Location,Occupation,Monthly_Income,Savings_Balance,Loan_Amount,Loan_Term_Months,Loan_Purpose,Collateral_Type,Guarantor_Relationship,Dependents,Business_Experience_Years,Past_Defaults,Previous_Loans,Credit_History_Length,Employment_Status,House_Ownership,Loan_to_Income_Ratio,Savings_to_Income_Ratio,Debt_to_Income_Ratio,Credit_Score_Internal,Late_Payments_PastYear,Other_Debts,Mobile_Money_Transactions,Bank_Account,Financial_Literacy_Level,Community_Reputation,Loan_Officer_ID,Branch_ID,Application_Channel,Seasonality_Factor,Missed_Meetings,Default_Status
CUST-005182,41,Female,Married,JHS,Eastern,Akyemansa,Artisan,1831,559.0,11716,24,Others,Vehicle,None,3,10,0,Yes,5.0,Self-Employed,Rent,6.4,0.31,8.25,666,1,3386,0,No,Low,Good,LO_026,Ho-04,Mobile,0.76,2,No
CUST-005183,41,Male,Married,JHS,Ashanti,Ejisu,Transport Operator,1715,377.0,7688,12,Transport,Livestock,None,6,13,1,Yes,4.0,Self-Employed,Family,4.48,0.22,4.87,560,4,661,1289,No,Low,Average,LO_001,Kumasi-02,Walk-in,1.19,2,No
CUST-005184,35,Female,Divorced,SHS,Northern,Tamale Metro,Artisan,794,50.0,2002,12,Others,Guarantor,Sibling,0,9,0,No,3.0,Self-Employed,Family,2.52,0.06,3.02,682,0,398,1494,No,Medium,Good,LO_005,Sekondi-05,Agent,1.13,0,No
CUST-005185,32,Female,Married,Primary,Upper East,Bawku,Farmer,50,52.0,500,12,Farming,None,None,3,2,0,No,8.0,Self-Employed,Rent,10.0,1.04,10.0,643,0,0,38,Yes,Medium,Good,LO_013,Bolga-08,Walk-in,1.35,1,No
CUST-005186,42,Male,Widowed,JHS,Greater Accra,Ga South,Transport Operator,5902,317.0,53961,36,Others,Land,None,1,10,1,Yes,2.0,Self-Employed,Rent,9.14,0.05,11.21,594,2,12195,579,No,Medium,Average,LO_020,Bolga-08,Referral,0.91,0,Yes
CUST-005187,26,Female,Married,SHS,Upper East,Bongo,Civil Servant,5660,422.0,24437,24,Farming,Land,Spouse,1,4,0,No,2.0,Salaried,Own,4.32,0.07,4.32,711,3,0,2319,Yes,Medium,Good,LO_004,Accra-01,Mobile,0.96,0,No
CUST-005188,21,Male,Single,JHS,Northern,Tamale Metro,Artisan,472,223.0,886,3,Others,Guarantor,Parent,1,0,0,No,,Self-Employed,Own,1.88,0.47,1.88,718,0,0,18,No,Medium,Good,LO_011,Koforidua-06,Agent,0.84,0,No
CUST-005189,41,Female,Married,SHS,Greater Accra,Accra Metro,Transport Operator,2798,365.0,10302,24,Transport,Land,None,4,17,0,No,6.0,Self-Employed,Own,3.68,0.13,3.68,727,1,0,4417,No,Low,Good,LO_002,Koforidua-06,Referral,1.05,3,No
CUST-005190,51,Female,Married,None,Central,Cape Coast,Fisherman,2412,586.0,10636,12,Housing,None,None,1,21,1,Yes,3.0,Salaried,Own,4.41,0.24,4.41,549,5,0,0,Yes,Low,Poor,LO_028,CapeCoast-07,Agent,0.88,2,No
CUST-005191,39,Male,Married,JHS,Ashanti,Ejisu,Trader,5625,778.0,28948,24,Housing,Land,None,3,6,2,Yes,5.0,Salaried,Family,5.15,0.14,5.15,580,4,0,3701,No,High,Poor,LO_050,CapeCoast-07,Walk-in,1.03,1,Yes
CUST-005192,63,Male,Single,SHS,Greater Accra,Ga South,Transport Operator,2247,76.0,6856,6,Transport,Vehicle,None,2,29,0,Yes,3.0,Self-Employed,Family,3.05,0.03,3.05,647,5,0,3118,Yes,Medium,Average,LO_008,Kumasi-02,Walk-in,0.71,3,No
CUST-005193,49,Female,Single,Tertiary,Ashanti,Ejisu,Civil Servant,9021,1046.0,23003,24,Transport,Guarantor,Sibling,0,16,0,Yes,3.0,Salaried,Family,2.55,0.12,2.55,764,1,0,5000,Yes,High,Good,LO_023,CapeCoast-07,Walk-in,1.04,0,No
CUST-005194,44,Female,Married,JHS,Eastern,Koforidua,Trader,9712,413.0,61929,36,Farming,Guarantor,Friend,1,21,0,No,1.0,Salaried,Rent,6.38,0.04,6.38,696,5,0,1986,Yes,Medium,Average,LO_019,Tamale-03,Mobile,1.2,0,Yes
CUST-005195,34,Male,Single,SHS,Greater Accra,Tema,Trader,2362,555.0,500,6,Farming,None,None,3,6,0,No,5.0,Self-Employed,Family,0.21,0.23,0.92,734,3,1665,4064,Yes,Medium,Good,LO_012,Kumasi-02,Referral,1.09,0,No
CUST-005196,48,Female,Divorced,Tertiary,Upper East,Talensi,Civil Servant,10392,475.0,73754,36,Farming,Guarantor,Spouse,0,10,0,Yes,5.0,Salaried,Family,7.1,0.05,7.75,770,2,6755,5000,No,Low,Good,LO_006,Ho-04,Mobile,0.96,0,Yes
CUST-005197,54,Male,Married,JHS,Eastern,New Juaben,Trader,3762,1020.0,18662,24,Farming,Guarantor,Sibling,0,20,0,No,3.0,Self-Employed,Rent,4.96,0.27,4.96,689,1,0,5000,No,Medium,Good,LO_032,CapeCoast-07,Referral,1.07,1,No
CUST-005198,39,Male,Married,Primary,Eastern,Abuakwa North,Trader,514,224.0,500,3,Education,None,None,3,0,0,No,3.0,Casual,Own,0.97,0.44,1.75,685,0,399,163,No,Low,Average,LO_043,Sekondi-05,Mobile,1.14,3,No
CUST-005199,26,Male,Married,JHS,Ashanti,Kumasi Metro,Artisan,1698,546.0,8671,12,Medical,Land,None,3,5,0,Yes,2.0,Self-Employed,Family,5.11,0.32,5.11,659,0,0,447,No,Medium,Good,LO_028,Koforidua-06,Mobile,1.0,0,No
CUST-005200,25,Female,Single,JHS,Central,Cape Coast,Artisan,2897,52.0,8679,12,Medical,Land,None,0,2,0,No,3.0,Salaried,Own,3.0,0.02,3.51,696,4,1486,0,No,Medium,Good,LO_001,Kumasi-02,Mobile,0.71,1,Yes
CUST-005201,44,Male,Married,JHS,Ashanti,Ejisu,Trader,5049,167.0,27999,24,Education,Guarantor,Spouse,1,13,0,Yes,5.0,Self-Employed,Family,5.55,0.03,5.55,705,3,0,0,Yes,Low,Good,LO_055,Ho-04,Mobile,1.2,0,No
CUST-005202,45,Female,Widowed,Primary,Northern,Yendi,Trader,5543,583.0,30888,36,Housing,Vehicle,Spouse,1,9,0,Yes,3.0,Salaried,Own,5.57,0.11,5.57,741,1,0,5000,Yes,Low,Good,LO_055,Kumasi-02,Walk-in,0.96,0,No
CUST-005203,42,Female,Single,JHS,Ashanti,Asokore Mampong,Trader,3651,1268.0,7382,12,Education,Land,None,0,6,0,Yes,2.0,Salaried,Rent,2.02,0.35,2.02,752,1,0,0,Yes,Medium,Good,LO_023,Koforidua-06,Walk-in,1.06,1,No
CUST-005204,26,Male,Single,Primary,Northern,Tamale Metro,Artisan,159,174.0,652,6,Education,Guarantor,Sibling,0,0,0,Yes,3.0,Casual,Own,4.1,1.09,4.62,711,1,82,242,No,Medium,Good,LO_058,Tamale-03,Walk-in,0.95,0,No
CUST-005205,44,Female,Married,None,Greater Accra,Accra Metro,Trader,2246,228.0,11237,12,Transport,Guarantor,Sibling,0,11,0,Yes,2.0,Self-Employed,Family,5.0,0.1,5.0,653,2,0,238,No,Low,Good,LO_018,Accra-01,Agent,0.8,0,Yes
CUST-005206,43,Male,Married,JHS,Greater Accra,Tema,Transport Operator,9784,1047.0,15770,24,Housing,None,None,3,12,0,Yes,6.0,Self-Employed,Rent,1.61,0.11,1.61,815,1,0,5000,Yes,Medium,Good,LO_001,Koforidua-06,Walk-in,0.89,2,No
CUST-005207,31,Female,Married,Tertiary,Ashanti,Ejisu,Civil Servant,471,84.0,904,12,Transport,Livestock,None,3,4,0,No,4.0,Self-Employed,Own,1.92,0.18,3.87,646,1,918,265,Yes,Medium,Good,LO_021,Kumasi-02,Mobile,1.19,0,No
CUST-005208,21,Female,Single,JHS,Eastern,Abuakwa North,Artisan,1358,504.0,6107,6,Trading,Guarantor,Parent,2,1,0,No,,Self-Employed,Family,4.5,0.37,7.8,610,2,4483,10,No,High,Good,LO_022,Ho-04,Walk-in,0.83,0,No
CUST-005209,27,Female,Single,SHS,Ashanti,Kumasi Metro,Trader,2190,50.0,17131,24,Education,Land,Friend,0,7,0,No,4.0,Self-Employed,Family,7.82,0.02,8.86,632,3,2270,1120,No,Low,Good,LO_044,Accra-01,Mobile,0.82,0,Yes
CUST-005210,44,Female,Married,SHS,Ashanti,Ahafo Ano North,Trader,50,615.0,500,3,Education,Guarantor,Spouse,3,0,0,No,6.0,Casual,Rent,10.0,12.3,10.0,678,2,0,5,No,Medium,Good,LO_050,Ho-04,Walk-in,0.72,1,No
CUST-005211,20,Female,Single,JHS,Central,Twifo-Atii,Trader,332,50.0,1382,3,Medical,Guarantor,Friend,0,0,1,Yes,3.0,Self-Employed,Family,4.16,0.15,5.54,572,4,457,355,No,High,Average,LO_016,Ho-04,Walk-in,1.2,1,Yes
CUST-005212,30,Female,Single,SHS,Greater Accra,Ledzokuku-Krowor,Transport Operator,5552,878.0,31993,36,Transport,Vehicle,Friend,1,5,0,Yes,8.0,Self-Employed,Own,5.76,0.16,6.79,708,4,5690,4949,Yes,Medium,Average,LO_056,Accra-01,Referral,0.92,0,No
CUST-005213,57,Female,Single,JHS,Greater Accra,Accra Metro,Transport Operator,4211,5468.0,11062,24,Others,Guarantor,Parent,2,24,0,Yes,5.0,Self-Employed,Rent,2.63,1.3,3.05,781,0,1796,17,No,Medium,Good,LO_054,Sekondi-05,Walk-in,0.75,0,No
CUST-005214,25,Male,Married,Primary,Central,Komenda-Edina-Eguafo-Abirem,Fisherman,284,193.0,500,6,Trading,Land,None,4,1,0,No,4.0,Self-Employed,Own,1.76,0.68,1.76,689,2,0,143,No,Medium,Good,LO_056,Accra-01,Walk-in,0.87,1,No
CUST-005215,25,Female,Married,SHS,Greater Accra,Accra Metro,Civil Servant,78,50.0,500,12,Education,Guarantor,Spouse,3,0,0,Yes,5.0,Casual,Rent,6.41,0.64,6.41,639,4,0,26,No,Medium,Good,LO_030,Tamale-03,Mobile,0.74,1,Yes
CUST-005216,44,Female,Single,Primary,Ashanti,Ahafo Ano North,Artisan,6096,2198.0,13251,24,Farming,Livestock,Sibling,1,11,1,Yes,4.0,Salaried,Rent,2.17,0.36,2.17,665,3,0,3113,No,Medium,Average,LO_051,Sekondi-05,Agent,0.86,0,No
CUST-005217,26,Male,Widowed,JHS,Eastern,Akyemansa,Trader,2702,193.0,1386,6,Education,Livestock,None,0,5,0,No,6.0,Self-Employed,Own,0.51,0.07,2.82,688,2,6245,692,Yes,High,Good,LO_053,Accra-01,Walk-in,0.99,0,Yes
CUST-005218,32,Male,Married,Primary,Central,Komenda-Edina-Eguafo-Abirem,Fisherman,4177,724.0,8423,24,Education,Guarantor,Parent,1,3,2,Yes,2.0,Salaried,Rent,2.02,0.17,2.02,544,4,0,1957,No,Medium,Poor,LO_022,Accra-01,Agent,1.02,0,No
CUST-005219,35,Male,Married,Primary,Ashanti,Ahafo Ano North,Artisan,169,50.0,500,12,Education,None,None,6,0,0,Yes,1.0,Casual,Rent,2.96,0.3,2.96,664,1,0,0,No,Low,Good,LO_023,Koforidua-06,Agent,1.08,0,No
CUST-005220,56,Male,Married,SHS,Central,Cape Coast,Trader,3382,1188.0,20236,12,Others,None,Spouse,3,21,0,Yes,7.0,Self-Employed,Rent,5.98,0.35,5.98,686,3,0,3104,No,Medium,Average,LO_033,Accra-01,Mobile,0.94,1,No
CUST-005221,58,Male,Single,SHS,Greater Accra,Accra Metro,Transport Operator,4330,808.0,21605,24,Transport,Guarantor,Spouse,0,16,0,Yes,5.0,Self-Employed,Rent,4.99,0.19,6.3,728,3,5664,0,Yes,High,Good,LO_030,Accra-01,Walk-in,1.11,1,Yes
CUST-005222,41,Male,Married,Primary,Northern,Gushegu,Artisan,1839,286.0,3272,6,Housing,Guarantor,Friend,2,20,0,No,2.0,Salaried,Rent,1.78,0.16,1.78,695,0,0,0,Yes,Low,Good,LO_053,Koforidua-06,Walk-in,0.95,0,No
CUST-005223,58,Male,Married,JHS,Central,Cape Coast,Trader,1888,328.0,4146,12,Medical,Guarantor,Spouse,1,25,0,Yes,5.0,Salaried,Own,2.2,0.17,2.2,717,1,0,2744,No,Medium,Average,LO_049,Accra-01,Referral,0.9,0,No
CUST-005224,24,Female,Single,JHS,Upper East,Talensi,Farmer,2661,225.0,18081,12,Medical,Guarantor,Parent,0,4,0,No,,Salaried,Family,6.79,0.08,6.79,671,3,0,0,No,Medium,Good,LO_019,Accra-01,Walk-in,0.92,0,Yes
CUST-005225,28,Male,Single,SHS,Central,Twifo-Atii,Transport Operator,3682,878.0,24507,24,Transport,Guarantor,Spouse,0,4,0,No,4.0,Self-Employed,Rent,6.66,0.24,8.87,626,3,8152,3728,No,Low,Average,LO_019,Sekondi-05,Mobile,0.77,3,No
CUST-005226,29,Female,Married,Primary,Ashanti,Ejisu,Artisan,2514,1154.0,11371,24,Medical,None,Friend,0,3,0,No,1.0,Salaried,Rent,4.52,0.46,4.52,685,3,0,2633,No,Low,Average,LO_012,Sekondi-05,Agent,0.98,0,Yes
CUST-005227,23,Female,Single,SHS,Upper East,Talensi,Trader,1085,50.0,5656,12,Housing,None,None,0,1,0,No,,Self-Employed,Rent,5.21,0.05,6.34,609,1,1226,9,No,Low,Good,LO_024,Ho-04,Walk-in,1.1,0,No
CUST-005228,63,Female,Married,JHS,Ashanti,Ahafo Ano North,Artisan,1933,205.0,9019,12,Education,None,None,2,26,1,Yes,2.0,Salaried,Rent,4.67,0.11,7.4,544,1,5277,0,Yes,Low,Average,LO_041,Tamale-03,Mobile,0.73,0,No
CUST-005229,44,Female,Married,Primary,Eastern,Koforidua,Artisan,5003,2209.0,33462,36,Others,Vehicle,Friend,2,10,0,No,7.0,Salaried,Rent,6.69,0.44,6.69,771,0,0,581,No,Low,Good,LO_025,Bolga-08,Mobile,0.86,0,No
CUST-005230,33,Male,Married,JHS,Greater Accra,Accra Metro,Trader,2752,1346.0,15288,24,Trading,None,None,1,2,0,No,7.0,Salaried,Rent,5.56,0.49,5.56,739,1,0,4395,Yes,Low,Good,LO_021,Kumasi-02,Walk-in,1.16,1,No
CUST-005231,36,Female,Married,SHS,Ashanti,Asokore Mampong,Transport Operator,3710,451.0,7306,12,Transport,Vehicle,None,1,7,0,Yes,5.0,Self-Employed,Own,1.97,0.12,1.97,658,5,0,2196,Yes,Medium,Average,LO_014,Koforidua-06,Mobile,0.83,2,No
CUST-005232,25,Female,Married,Primary,Greater Accra,Ga South,Trader,2241,349.0,14667,12,Transport,None,None,4,0,0,Yes,3.0,Self-Employed,Family,6.54,0.16,7.73,636,0,2648,0,Yes,High,Good,LO_033,CapeCoast-07,Mobile,0.91,0,No
CUST-005233,22,Male,Single,JHS,Ashanti,Asokore Mampong,Artisan,857,50.0,1019,3,Housing,None,None,1,1,3,Yes,2.0,Self-Employed,Rent,1.19,0.06,1.19,403,3,0,0,Yes,Medium,Poor,LO_056,Tamale-03,Walk-in,0.74,3,Yes
CUST-005234,30,Male,Single,Primary,Central,Assin North,Fisherman,479,307.0,1851,6,Medical,Land,None,1,2,0,Yes,3.0,Self-Employed,Family,3.86,0.64,4.55,665,2,330,408,No,Low,Good,LO_041,Kumasi-02,Agent,1.05,0,Yes
CUST-005235,56,Male,Married,SHS,Western,Ahanta West,Trader,3670,1357.0,24978,24,Education,Guarantor,Spouse,0,18,0,Yes,6.0,Self-Employed,Rent,6.81,0.37,8.38,609,5,5761,3779,No,Low,Average,LO_017,Kumasi-02,Walk-in,0.82,0,No
CUST-005236,48,Male,Single,JHS,Ashanti,Asokore Mampong,Transport Operator,5341,2098.0,41009,36,Transport,Vehicle,None,1,15,0,Yes,3.0,Self-Employed,Own,7.68,0.39,9.34,727,0,8876,5000,Yes,Medium,Good,LO_026,Kumasi-02,Walk-in,0.94,1,No
CUST-005237,37,Male,Single,JHS,Volta,Hohoe,Farmer,9194,1260.0,20803,6,Medical,Vehicle,None,0,14,0,Yes,3.0,Salaried,Own,2.26,0.14,2.26,769,5,0,5000,Yes,Low,Average,LO_020,CapeCoast-07,Referral,0.79,0,Yes
CUST-005238,34,Female,Single,SHS,Northern,Gushegu,Artisan,1306,393.0,500,6,Education,Land,None,3,11,0,Yes,2.0,Self-Employed,Own,0.38,0.3,0.38,718,0,0,0,No,Medium,Good,LO_028,Koforidua-06,Walk-in,1.04,0,No
CUST-005239,69,Female,Married,SHS,Greater Accra,Accra Metro,Trader,1545,653.0,4895,12,Others,Vehicle,None,1,24,0,Yes,4.0,Self-Employed,Rent,3.17,0.42,3.17,691,3,0,0,No,Medium,Good,LO_059,Accra-01,Walk-in,1.12,1,No
CUST-005240,46,Female,Married,JHS,Greater Accra,Accra Metro,Transport Operator,50,50.0,500,3,Education,None,None,3,0,0,Yes,7.0,Unemployed,Family,10.0,1.0,11.78,630,2,89,28,No,High,Good,LO_057,Kumasi-02,Agent,0.72,1,Yes
CUST-005241,50,Female,Single,JHS,Greater Accra,Ga South,Artisan,1531,324.0,4327,6,Education,Guarantor,Spouse,0,9,0,Yes,6.0,Self-Employed,Rent,2.83,0.21,2.83,715,0,0,1729,No,Medium,Good,LO_053,Tamale-03,Walk-in,1.19,2,No
CUST-005242,35,Female,Married,SHS,Western,Jomoro,Trader,50,257.0,500,6,Education,None,None,3,0,0,Yes,1.0,Unemployed,Family,10.0,5.14,10.4,628,4,20,5,No,High,Good,LO_035,Accra-01,Mobile,0.92,1,Yes
CUST-005243,63,Female,Single,Primary,Greater Accra,Tema,Transport Operator,1633,514.0,500,3,Others,None,None,0,25,1,Yes,2.0,Salaried,Rent,0.31,0.31,2.56,538,9,3685,2686,No,Medium,Poor,LO_050,Tamale-03,Agent,1.17,1,Yes
CUST-005244,58,Female,Single,SHS,Ashanti,Asokore Mampong,Teacher,2024,693.0,8061,12,Others,Land,None,1,19,0,Yes,1.0,Salaried,Own,3.98,0.34,4.69,685,0,1439,31,No,Medium,Good,LO_040,Kumasi-02,Walk-in,1.12,1,No
CUST-005245,64,Male,Single,Primary,Greater Accra,Accra Metro,Trader,3209,932.0,19996,24,Education,None,Parent,2,28,0,No,4.0,Salaried,Rent,6.23,0.29,6.23,708,0,0,2993,No,Medium,Good,LO_006,Kumasi-02,Walk-in,0.96,0,No
CUST-005246,37,Female,Widowed,Primary,Central,Assin North,Trader,5547,427.0,500,12,Trading,Land,None,0,2,0,Yes,2.0,Salaried,Rent,0.09,0.08,0.15,828,0,308,4677,Yes,Medium,Good,LO_053,Koforidua-06,Agent,0.72,3,No
CUST-005247,23,Female,Single,JHS,Western,Ellembelle,Trader,391,71.0,1577,6,Others,Land,None,3,2,0,Yes,4.0,Self-Employed,Own,4.03,0.18,4.26,662,0,87,0,No,Medium,Good,LO_021,Bolga-08,Walk-in,1.09,0,No
CUST-005248,69,Male,Single,Primary,Ashanti,Asokore Mampong,Artisan,1604,399.0,5306,6,Transport,Land,None,0,30,0,Yes,6.0,Self-Employed,Family,3.31,0.25,4.51,700,1,1934,1825,No,Low,Good,LO_004,CapeCoast-07,Mobile,0.82,0,No
CUST-005249,21,Female,Single,Tertiary,Northern,Yendi,Civil Servant,3478,410.0,24101,12,Housing,Land,None,1,0,0,Yes,6.0,Salaried,Own,6.93,0.12,6.93,721,0,0,1419,Yes,Medium,Good,LO_009,Bolga-08,Referral,0.74,0,No
CUST-005250,32,Female,Single,SHS,Northern,Gushegu,Civil Servant,5412,2252.0,54565,36,Transport,Guarantor,Parent,2,7,2,Yes,4.0,Salaried,Family,10.08,0.42,10.15,506,2,373,0,No,Medium,Poor,LO_055,Accra-01,Mobile,0.77,1,Yes
CUST-005251,50,Female,Single,Primary,Northern,Tamale Metro,Farmer,150,50.0,500,6,Education,None,None,2,0,0,Yes,2.0,Casual,Family,3.33,0.33,3.36,581,5,4,82,No,Low,Average,LO_015,Koforidua-06,Mobile,1.18,1,No
CUST-005252,36,Male,Single,None,Northern,Gushegu,Farmer,54,64.0,500,6,Farming,None,None,0,9,1,Yes,7.0,Self-Employed,Family,9.26,1.19,11.44,575,4,118,0,No,Low,Average,LO_047,Tamale-03,Walk-in,1.32,1,No
CUST-005253,30,Female,Married,None,Volta,Hohoe,Fisherman,371,67.0,963,6,Education,None,None,0,0,0,Yes,4.0,Unemployed,Own,2.6,0.18,2.6,690,0,0,159,No,Medium,Good,LO_025,Kumasi-02,Walk-in,1.13,0,No
CUST-005254,41,Male,Married,None,Central,Cape Coast,Fisherman,619,50.0,2293,12,Education,Guarantor,Spouse,1,0,0,No,6.0,Unemployed,Family,3.7,0.08,3.7,669,4,0,42,Yes,Low,Good,LO_010,Accra-01,Mobile,1.15,0,Yes
CUST-005255,26,Male,Married,SHS,Upper East,Bawku,Artisan,1212,251.0,5912,6,Transport,Land,None,3,6,0,Yes,5.0,Self-Employed,Own,4.88,0.21,5.69,652,1,982,0,No,Medium,Good,LO_050,Koforidua-06,Agent,0.81,1,No
CUST-005256,25,Male,Married,JHS,Central,Twifo-Atii,Artisan,1290,50.0,1726,6,Housing,Guarantor,Sibling,0,1,0,Yes,4.0,Self-Employed,Rent,1.34,0.04,1.34,703,2,0,86,Yes,Low,Good,LO_007,Bolga-08,Walk-in,1.14,0,Yes
CUST-005257,30,Female,Married,Primary,Eastern,Akyemansa,Artisan,270,50.0,500,3,Education,None,None,4,0,0,No,5.0,Unemployed,Family,1.85,0.19,1.85,697,0,0,125,Yes,Low,Good,LO_002,Ho-04,Mobile,0.95,0,No
CUST-005258,24,Female,Single,SHS,Western,Jomoro,Trader,1066,50.0,3219,6,Education,None,None,0,1,0,No,,Self-Employed,Rent,3.02,0.05,3.02,647,0,0,0,No,High,Average,LO_049,Sekondi-05,Agent,0.95,0,No
CUST-005259,50,Male,Married,JHS,Ashanti,Asokore Mampong,Artisan,1801,406.0,5078,12,Education,Guarantor,Parent,1,19,0,No,5.0,Salaried,Rent,2.82,0.23,2.82,729,1,0,1531,No,Medium,Good,LO_029,Tamale-03,Walk-in,0.91,0,No
CUST-005260,44,Female,Single,JHS,Eastern,New Juaben,Artisan,1754,14299.0,13875,24,Trading,Guarantor,Parent,0,10,0,No,4.0,Self-Employed,Rent,7.91,8.15,7.91,662,3,0,0,No,High,Average,LO_038,Kumasi-02,Walk-in,0.96,0,Yes
CUST-005261,35,Male,Married,Primary,Ashanti,Asokore Mampong,Trader,10717,698.0,36154,36,Trading,None,None,4,7,1,Yes,4.0,Self-Employed,Rent,3.37,0.07,4.37,647,4,10652,0,No,Low,Average,LO_031,Sekondi-05,Referral,0.85,0,Yes
CUST-005262,23,Male,Single,Tertiary,Northern,Yendi,Trader,258,50.0,500,6,Farming,Land,None,1,1,0,No,,Self-Employed,Rent,1.94,0.19,1.94,682,0,0,24,No,High,Good,LO_029,Accra-01,Walk-in,1.33,0,No
CUST-005263,51,Male,Married,SHS,Ashanti,Asokore Mampong,Artisan,1359,50.0,5971,12,Housing,Land,None,1,17,0,Yes,3.0,Self-Employed,Rent,4.39,0.04,4.39,696,1,0,1747,No,Medium,Good,LO_011,Accra-01,Walk-in,1.02,1,No
CUST-005264,20,Male,Single,JHS,Greater Accra,Accra Metro,Trader,3352,1028.0,5033,12,Others,None,None,1,0,1,Yes,3.0,Self-Employed,Rent,1.5,0.31,2.17,656,1,2257,3038,Yes,Medium,Average,LO_030,Tamale-03,Agent,0.82,0,No
CUST-005265,19,Female,Single,JHS,Northern,Savelugu,Farmer,402,50.0,500,12,Education,Vehicle,None,0,0,1,Yes,6.0,Unemployed,Rent,1.24,0.12,2.22,622,3,391,0,No,Medium,Average,LO_016,Kumasi-02,Agent,0.83,0,Yes
CUST-005266,59,Male,Married,JHS,Central,Twifo-Atii,Artisan,111,71.0,500,6,Education,Guarantor,Parent,4,0,0,Yes,5.0,Casual,Own,4.5,0.64,6.88,665,0,264,143,No,Low,Good,LO_028,Ho-04,Mobile,1.18,1,No
CUST-005267,27,Male,Married,JHS,Western,Sekondi-Takoradi,Trader,654,50.0,1277,6,Farming,Guarantor,Parent,4,4,0,Yes,6.0,Self-Employed,Rent,1.95,0.08,1.95,690,1,0,0,No,Low,Good,LO_018,Accra-01,Walk-in,0.75,1,No
CUST-005268,34,Female,Married,SHS,Eastern,Akyemansa,Artisan,636,50.0,2014,12,Education,Guarantor,Sibling,3,0,0,Yes,2.0,Unemployed,Rent,3.17,0.08,3.17,621,3,0,0,No,Low,Average,LO_055,Tamale-03,Agent,1.06,1,No
CUST-005269,27,Female,Single,None,Ashanti,Asokore Mampong,Trader,362,82.0,500,6,Education,Land,None,0,0,0,Yes,3.0,Casual,Own,1.38,0.23,1.38,687,0,0,242,No,Low,Good,LO_002,Tamale-03,Walk-in,0.84,0,No
CUST-005270,32,Male,Single,None,Greater Accra,Tema,Trader,3526,759.0,5307,12,Medical,Guarantor,Spouse,0,7,0,Yes,5.0,Salaried,Own,1.51,0.22,1.51,786,0,0,4854,Yes,Medium,Good,LO_002,Koforidua-06,Mobile,0.83,1,No
CUST-005271,69,Female,Married,SHS,Greater Accra,Ga South,Trader,3337,1946.0,49462,24,Farming,Guarantor,Sibling,1,30,0,No,3.0,Self-Employed,Own,14.82,0.58,14.82,643,1,0,5000,No,Medium,Good,LO_006,Kumasi-02,Walk-in,0.84,1,No
CUST-005272,29,Female,Single,None,Eastern,Koforidua,Artisan,567,162.0,500,6,Transport,None,None,1,6,0,No,7.0,Self-Employed,Rent,0.88,0.29,0.88,683,1,0,795,No,Low,Average,LO_022,Kumasi-02,Walk-in,0.88,2,No
CUST-005273,57,Female,Divorced,SHS,Central,Cape Coast,Artisan,1204,50.0,1701,6,Farming,Vehicle,None,0,18,0,Yes,1.0,Self-Employed,Rent,1.41,0.04,1.88,638,2,564,1006,Yes,Low,Good,LO_017,Kumasi-02,Walk-in,1.15,0,Yes
CUST-005274,29,Male,Married,SHS,Upper East,Talensi,Trader,4731,1279.0,17268,24,Others,Land,Spouse,1,7,0,Yes,6.0,Salaried,Own,3.65,0.27,4.17,743,2,2477,894,No,High,Good,LO_045,Accra-01,Mobile,0.8,0,No
CUST-005275,18,Female,Single,None,Greater Accra,Ledzokuku-Krowor,Trader,407,358.0,761,6,Transport,Guarantor,Friend,0,0,0,No,2.0,Self-Employed,Rent,1.87,0.88,1.87,674,2,0,395,Yes,Medium,Average,LO_030,Tamale-03,Agent,1.13,0,Yes
CUST-005276,31,Female,Single,SHS,Northern,Gushegu,Artisan,430,384.0,833,3,Trading,None,None,0,3,0,Yes,6.0,Self-Employed,Rent,1.94,0.89,3.36,710,1,611,632,No,Medium,Good,LO_044,Tamale-03,Agent,1.08,0,No
CUST-005277,30,Male,Married,Tertiary,Ashanti,Ahafo Ano North,Civil Servant,7871,1561.0,50046,36,Medical,Vehicle,Spouse,2,4,0,Yes,3.0,Salaried,Family,6.36,0.2,6.36,759,0,0,5000,Yes,High,Good,LO_019,Kumasi-02,Mobile,0.77,0,No
CUST-005278,56,Female,Divorced,JHS,Eastern,Koforidua,Trader,2457,767.0,16506,24,Education,Land,Friend,0,19,3,Yes,1.0,Salaried,Family,6.72,0.31,6.72,438,3,0,1576,No,Low,Poor,LO_044,Bolga-08,Walk-in,1.07,0,No
CUST-005279,26,Female,Married,Primary,Ashanti,Ahafo Ano North,Trader,50,192.0,500,12,Education,Guarantor,Spouse,2,0,0,No,3.0,Unemployed,Own,10.0,3.84,10.0,657,3,0,19,Yes,Low,Good,LO_041,Sekondi-05,Referral,0.99,0,No
CUST-005280,53,Female,Widowed,Primary,Greater Accra,Ledzokuku-Krowor,Trader,3323,316.0,16038,24,Farming,Vehicle,None,4,22,0,Yes,9.0,Self-Employed,Own,4.83,0.1,6.21,719,1,4607,2573,Yes,Medium,Good,LO_056,Tamale-03,Mobile,0.97,1,No
